,geneid,gene_symbol,uniprotid,gene_dsi,gene_dpi,gene_pli,protein_class,protein_class_name,diseaseid,disease_name,disease_class,disease_class_name,disease_type,disease_semantic_type,score,ei
68,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0678222,Breast Carcinoma,C04;C17,   Neoplasms;    Skin and Connective Tissue Diseases,disease,Neoplastic Process,0.03,1.0
69,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0917801,Sleeplessness,C10;F03,   Nervous System Diseases;    Mental Disorders,phenotype,Sign or Symptom,0.03,1.0
70,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0004936,Mental disorders,F03,   Mental Disorders,group,Mental or Behavioral Dysfunction,0.02,1.0
71,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0007820,Cerebrovascular Disorders,C10;C14,   Nervous System Diseases;    Cardiovascular Diseases,group,Disease or Syndrome,0.02,1.0
72,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0011581,Depressive disorder,F03,   Mental Disorders,disease,Mental or Behavioral Dysfunction,0.02,0.5
73,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0017636,Glioblastoma,C04,   Neoplasms,disease,Neoplastic Process,0.02,1.0
74,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0018802,Congestive heart failure,C14,   Cardiovascular Diseases,disease,Disease or Syndrome,0.02,0.5
75,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0024117,Chronic Obstructive Airway Disease,C08,   Respiratory Tract Diseases,disease,Disease or Syndrome,0.02,1.0
76,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0042025,Urinary Stress Incontinence,C23;C13;C12,"   Pathological Conditions, Signs and Symptoms;    Female Urogenital Diseases and Pregnancy Complications;    Male Urogenital Diseases",disease,Disease or Syndrome,0.02,1.0
77,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0150055,Chronic pain,C23,"   Pathological Conditions, Signs and Symptoms",phenotype,Sign or Symptom,0.02,1.0
78,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0175754,Agenesis of corpus callosum,C23;C16;C10,"   Pathological Conditions, Signs and Symptoms;    Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Nervous System Diseases",disease,Congenital Abnormality,0.02,1.0
79,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0278878,Adult Glioblastoma,C04,   Neoplasms,disease,Neoplastic Process,0.02,1.0
80,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0280474,Childhood Glioblastoma,C04,   Neoplasms,disease,Neoplastic Process,0.02,1.0
81,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0282160,Aplasia Cutis Congenita,C16;C17,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Skin and Connective Tissue Diseases",disease,Congenital Abnormality,0.02,1.0
82,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0376358,Malignant neoplasm of prostate,C04;C12,   Neoplasms;    Male Urogenital Diseases,disease,Neoplastic Process,0.02,1.0
83,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0600139,Prostate carcinoma,C04;C12,   Neoplasms;    Male Urogenital Diseases,disease,Neoplastic Process,0.02,1.0
84,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C1140680,Malignant neoplasm of ovary,C04;C13;C19,   Neoplasms;    Female Urogenital Diseases and Pregnancy Complications;    Endocrine System Diseases,disease,Neoplastic Process,0.02,1.0
85,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C1269955,Tumor Cell Invasion,,,phenotype,Neoplastic Process,0.02,1.0
86,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C1270972,Mild cognitive disorder,F03,   Mental Disorders,disease,Mental or Behavioral Dysfunction,0.02,1.0
87,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C1306459,Primary malignant neoplasm,C04,   Neoplasms,group,Neoplastic Process,0.02,1.0
88,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C1621958,Glioblastoma Multiforme,C04,   Neoplasms,disease,Neoplastic Process,0.02,1.0
89,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C1851710,LATERAL MENINGOCELE SYNDROME,C23;C16;C10,"   Pathological Conditions, Signs and Symptoms;    Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Nervous System Diseases",disease,Disease or Syndrome,0.02,1.0
90,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C1857276,Trichohepatoenteric Syndrome,C23;C16;C13;C17,"   Pathological Conditions, Signs and Symptoms;    Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Female Urogenital Diseases and Pregnancy Complications;    Skin and Connective Tissue Diseases",disease,Disease or Syndrome,0.02,1.0
91,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C1863753,LIMB-MAMMARY SYNDROME,C16;C05,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Musculoskeletal Diseases",disease,Disease or Syndrome,0.02,1.0
92,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C2239176,Liver carcinoma,C06;C04,   Digestive System Diseases;    Neoplasms,disease,Neoplastic Process,0.02,1.0
93,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C2939419,Secondary Neoplasm,C23;C04,"   Pathological Conditions, Signs and Symptoms;    Neoplasms",group,Neoplastic Process,0.02,1.0
94,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C4290046,trachomatis,,,disease,Disease or Syndrome,0.02,1.0
95,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C4721579,Secondary malignant neoplasm of colon and/or rectum,C06;C04,   Digestive System Diseases;    Neoplasms,disease,Neoplastic Process,0.02,1.0
96,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0001418,Adenocarcinoma,C04,   Neoplasms,group,Neoplastic Process,0.01,1.0
97,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0002793,Anaplasia,C23;C04,"   Pathological Conditions, Signs and Symptoms;    Neoplasms",disease,Neoplastic Process,0.01,1.0
98,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0002875,Cooley's anemia,C16;C15,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Hemic and Lymphatic Diseases",disease,Disease or Syndrome,0.01,1.0
99,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0003811,Cardiac Arrhythmia,C23;C14,"   Pathological Conditions, Signs and Symptoms;    Cardiovascular Diseases",phenotype,Disease or Syndrome,0.01,1.0
100,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0004238,Atrial Fibrillation,C23;C14,"   Pathological Conditions, Signs and Symptoms;    Cardiovascular Diseases",disease,Disease or Syndrome,0.01,1.0
101,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0004623,Bacterial Infections,C01,   Infections,group,Disease or Syndrome,0.01,1.0
102,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0005779,Blood Coagulation Disorders,C15,   Hemic and Lymphatic Diseases,group,Disease or Syndrome,0.01,1.0
103,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0006287,Bronchopulmonary Dysplasia,C16;C08,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Respiratory Tract Diseases",disease,Disease or Syndrome,0.01,1.0
104,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0007134,Renal Cell Carcinoma,C04;C13;C12,   Neoplasms;    Female Urogenital Diseases and Pregnancy Complications;    Male Urogenital Diseases,disease,Neoplastic Process,0.01,1.0
105,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0008370,Cholestasis,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0
106,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0009404,Colorectal Neoplasms,C06;C04,   Digestive System Diseases;    Neoplasms,group,Neoplastic Process,0.01,1.0
107,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0011265,Presenile dementia,C10;F03,   Nervous System Diseases;    Mental Disorders,disease,Mental or Behavioral Dysfunction,0.01,1.0
108,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0011570,Mental Depression,F01,   Behavior and Behavior Mechanisms,disease,Mental or Behavioral Dysfunction,0.01,1.0
109,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0011854,"Diabetes Mellitus, Insulin-Dependent",C18;C20;C19,   Nutritional and Metabolic Diseases;    Immune System Diseases;    Endocrine System Diseases,disease,Disease or Syndrome,0.01,1.0
110,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",C18;C19,   Nutritional and Metabolic Diseases;    Endocrine System Diseases,disease,Disease or Syndrome,0.01,1.0
111,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0011881,Diabetic Nephropathy,C13;C12;C19,   Female Urogenital Diseases and Pregnancy Complications;    Male Urogenital Diseases;    Endocrine System Diseases,disease,Disease or Syndrome,0.01,1.0
112,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0013264,"Muscular Dystrophy, Duchenne",C16;C05;C10,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Musculoskeletal Diseases;    Nervous System Diseases",disease,Disease or Syndrome,0.01,1.0
113,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0013473,Eating Disorders,F03,   Mental Disorders,group,Mental or Behavioral Dysfunction,0.01,1.0
114,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0015672,Fatigue,C23,"   Pathological Conditions, Signs and Symptoms",phenotype,Sign or Symptom,0.01,1.0
115,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0016059,Fibrosis,C23,"   Pathological Conditions, Signs and Symptoms",phenotype,Pathologic Function,0.01,1.0
116,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0017638,Glioma,C04,   Neoplasms,disease,Neoplastic Process,0.01,1.0
117,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0018801,Heart failure,C14,   Cardiovascular Diseases,disease,Disease or Syndrome,0.01,0.0
118,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0019158,Hepatitis,C06,   Digestive System Diseases,group,Disease or Syndrome,0.01,1.0
119,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0019159,Hepatitis A,C06;C01,   Digestive System Diseases;    Infections,disease,Disease or Syndrome,0.01,1.0
120,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0023343,Leprosy,C01,   Infections,disease,Disease or Syndrome,0.01,1.0
121,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0023895,Liver diseases,C06,   Digestive System Diseases,group,Disease or Syndrome,0.01,1.0
122,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0024535,"Malaria, Falciparum",C01,   Infections,disease,Disease or Syndrome,0.01,1.0
123,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0024537,"Malaria, Vivax",C01,   Infections,disease,Disease or Syndrome,0.01,1.0
124,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0026769,Multiple Sclerosis,C20;C10,   Immune System Diseases;    Nervous System Diseases,disease,Disease or Syndrome,0.01,1.0
125,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0027051,Myocardial Infarction,C23;C14,"   Pathological Conditions, Signs and Symptoms;    Cardiovascular Diseases",disease,Disease or Syndrome,0.01,1.0
126,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0027430,Nasal Polyps,C23;C08;C09,"   Pathological Conditions, Signs and Symptoms;    Respiratory Tract Diseases;    Otorhinolaryngologic Diseases",disease,Disease or Syndrome,0.01,1.0
127,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0029454,Osteopetrosis,C05,   Musculoskeletal Diseases,disease,Disease or Syndrome,0.01,1.0
128,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0029463,Osteosarcoma,C04,   Neoplasms,disease,Neoplastic Process,0.01,1.0
129,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0031117,Peripheral Neuropathy,C10,   Nervous System Diseases,group,Disease or Syndrome,0.01,1.0
130,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0032914,Pre-Eclampsia,C13,   Female Urogenital Diseases and Pregnancy Complications,phenotype,Pathologic Function,0.01,1.0
131,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0036421,Systemic Scleroderma,C17,   Skin and Connective Tissue Diseases,disease,Disease or Syndrome,0.01,1.0
132,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0037090,"Signs and Symptoms, Respiratory",C23,"   Pathological Conditions, Signs and Symptoms",group,Sign or Symptom,0.01,1.0
133,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0037856,Spermatic Cord Torsion,C12,   Male Urogenital Diseases,disease,Disease or Syndrome,0.01,1.0
134,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0041296,Tuberculosis,C01,   Infections,disease,Disease or Syndrome,0.01,1.0
135,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0041327,"Tuberculosis, Pulmonary",C01;C08,   Infections;    Respiratory Tract Diseases,disease,Disease or Syndrome,0.01,1.0
136,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0042769,Virus Diseases,C01,   Infections,group,Disease or Syndrome,0.01,1.0
137,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0085207,Gestational Diabetes,C18;C13;C19,   Nutritional and Metabolic Diseases;    Female Urogenital Diseases and Pregnancy Complications;    Endocrine System Diseases,phenotype,Disease or Syndrome,0.01,1.0
138,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0085215,"Ovarian Failure, Premature",C13;C19,   Female Urogenital Diseases and Pregnancy Complications;    Endocrine System Diseases,disease,Disease or Syndrome,0.01,1.0
139,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0086132,Depressive Symptoms,F01,   Behavior and Behavior Mechanisms,phenotype,Sign or Symptom,0.01,1.0
140,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0149871,Deep Vein Thrombosis,C14,   Cardiovascular Diseases,disease,Disease or Syndrome,0.01,0.0
141,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0206686,Adrenocortical carcinoma,C04;C19,   Neoplasms;    Endocrine System Diseases,disease,Neoplastic Process,0.01,1.0
142,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0206754,Neuroendocrine Tumors,C04,   Neoplasms,group,Neoplastic Process,0.01,1.0
143,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0220620,Gastrointestinal Carcinoid Tumor,C06;C04;C19,   Digestive System Diseases;    Neoplasms;    Endocrine System Diseases,disease,Neoplastic Process,0.01,1.0
144,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0220630,Adult Liver Carcinoma,C06;C04,   Digestive System Diseases;    Neoplasms,disease,Neoplastic Process,0.01,1.0
145,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0220668,Congenital contractural arachnodactyly,C16;C05,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Musculoskeletal Diseases",disease,Congenital Abnormality,0.01,1.0
146,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0221074,"Depression, Postpartum",C13;F03,   Female Urogenital Diseases and Pregnancy Complications;    Mental Disorders,disease,Mental or Behavioral Dysfunction,0.01,1.0
147,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0233514,Abnormal behavior,F01,   Behavior and Behavior Mechanisms,phenotype,Mental or Behavioral Dysfunction,0.01,1.0
148,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0234985,Mental deterioration,F03,   Mental Disorders,phenotype,Mental or Behavioral Dysfunction,0.01,1.0
149,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0242723,Parasitemia,C23;C01,"   Pathological Conditions, Signs and Symptoms;    Infections",disease,Disease or Syndrome,0.01,1.0
150,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0264722,Chronic congestive heart failure,C14,   Cardiovascular Diseases,disease,Disease or Syndrome,0.01,1.0
151,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0268318,Cholestasis of pregnancy,C06;C13,   Digestive System Diseases;    Female Urogenital Diseases and Pregnancy Complications,disease,Disease or Syndrome,0.01,0.0
152,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0277528,Traveler's diarrhea,C06;C01,   Digestive System Diseases;    Infections,disease,Disease or Syndrome,0.01,1.0
153,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0278488,Carcinoma breast stage IV,,,disease,Neoplastic Process,0.01,1.0
154,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0279000,Liver and Intrahepatic Biliary Tract Carcinoma,C06;C04,   Digestive System Diseases;    Neoplasms,disease,Neoplastic Process,0.01,1.0
155,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0279626,Squamous cell carcinoma of esophagus,C06;C04,   Digestive System Diseases;    Neoplasms,disease,Neoplastic Process,0.01,1.0
156,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0279702,Conventional (Clear Cell) Renal Cell Carcinoma,C04;C13;C12,   Neoplasms;    Female Urogenital Diseases and Pregnancy Complications;    Male Urogenital Diseases,disease,Neoplastic Process,0.01,1.0
157,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0333463,Senile Plaques,C23,"   Pathological Conditions, Signs and Symptoms",disease,Acquired Abnormality,0.01,1.0
158,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0338656,Impaired cognition,F03,   Mental Disorders,disease,Mental or Behavioral Dysfunction,0.01,1.0
159,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0339573,"Glaucoma, Primary Open Angle",C11,   Eye Diseases,disease,Disease or Syndrome,0.01,1.0
160,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0344315,Depressed mood,F01,   Behavior and Behavior Mechanisms,phenotype,Mental or Behavioral Dysfunction,0.01,1.0
161,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0345904,Malignant neoplasm of liver,C06;C04,   Digestive System Diseases;    Neoplasms,disease,Neoplastic Process,0.01,1.0
162,72,ACTG2,P63267,0.505,0.808,0.071036,DTO_05007530,Cellular structure,C0346402,Malignant neoplasm of adrenal cortex,C04;C19,   Neoplasms;    Endocrine System Diseases,disease,Neoplastic Process,0.01,1.0
